,Year,Month,Day,Hour,Cloud_cover,Wind_speed,Temperature,Pressure,Precipitation,Season,comp_0,comp_1,comp_2,comp_3,comp_4
4257,2019,6,27,9,4,8,27.4,989.8,0.0,2,0.06603190462971788,2.4390790383613763,-0.6711827113892277,1.5445868554803797,-0.03219288406764684
4258,2019,6,27,10,3,8,28.1,989.3,0.0,2,-0.16137787878953547,2.597786114066101,-0.65688560354423,1.4908264224617884,0.20375957788483282
4259,2019,6,27,11,2,9,29.1,989.1,0.0,2,-0.214294663355155,2.9438472281580377,-0.7693183240023991,1.758455714257123,0.5653945525006581
4260,2019,6,27,12,1,7,29.4,988.5,0.0,2,-0.8262841937328002,2.7295371376135584,-0.49877305940664873,1.1037054077816852,0.5164389851526311
4261,2019,6,27,13,1,8,29.3,988.2,0.0,2,-0.6046622405093717,2.8992794233798973,-0.6289916972561412,1.376182439446901,0.6910970846682769
4262,2019,6,27,14,0,7,28.7,988.3,0.0,2,-1.0330939016524154,2.741223489722683,-0.48415764051872356,1.086749303902309,0.8151434745162318
4263,2019,6,27,15,0,8,27.2,988.3,0.0,2,-0.7908718729293475,2.763945051893422,-0.6140579673252891,1.3960306647067406,1.0525536014430001
4264,2019,6,27,16,0,6,26.5,988.2,0.0,2,-1.1671707662593966,2.361710398161833,-0.3580772031489548,0.7973560379808159,0.784003038549476
4265,2019,6,27,17,0,5,25.6,988.5,0.0,2,-1.3611898740549926,2.0945764874542196,-0.2287498738808593,0.532596495418641,0.6638698270571226
4266,2019,6,27,18,0,4,24.1,989.0,0.0,2,-1.5506765466601113,1.7618926359966272,-0.09891323439034601,0.2898006759149359,0.567396337831083
4267,2019,6,27,19,1,3,21.7,989.6,0.0,2,-1.4831743226279717,1.2652533154164796,0.014359844796378881,0.06764232805714919,0.2639857853525429
4268,2019,6,27,20,0,3,20.1,990.3,0.0,2,-1.7192731939605252,1.1572698590450037,0.03287151513169669,0.13563149755539575,0.571014226472636
4269,2019,6,27,21,0,4,19.1,990.8,0.0,2,-1.5209257681169237,1.2108998192233498,-0.09397291895603119,0.48438718779991125,0.7585238830186057
4270,2019,6,27,22,0,4,18.1,991.3,0.0,2,-1.5233961028546408,1.0957207798190454,-0.09225398910928923,0.5354377508945561,0.7904107446727473
4271,2019,6,27,23,0,3,17.1,991.5,0.0,2,-1.708640290074349,0.8224051895099073,0.03646216161503936,0.2627833424443721,0.6802576272565499
4272,2019,6,28,0,0,3,15.7,991.5,0.0,2,-1.669996306475383,0.6860569145921235,0.03521432960108337,0.2735878271886294,0.7565924704891608
4273,2019,6,28,1,0,3,15.1,991.7,0.0,2,-1.665463871284906,0.6205069738421453,0.03572363982350097,0.2955515502470995,0.7802521927554741
4274,2019,6,28,2,0,3,14.4,991.8,0.0,2,-1.6521565155185274,0.5487753534906508,0.03562177150215034,0.309620407417541,0.8138920090979531
4275,2019,6,28,3,0,1,13.9,992.0,0.0,2,-2.0520198860334706,0.15534657606949934,0.2933469404516473,-0.2645978727340337,0.5208536527782811
4276,2019,6,28,4,5,1,14.6,992.4,0.0,2,-0.9045955630387896,-0.15443683695604393,0.21464189587034216,-0.21020807263858757,-0.7928334759315105
4277,2019,6,28,5,5,1,15.5,992.8,0.0,2,-0.953496668056278,-0.08101430607932054,0.21753226433611067,-0.18248735363804297,-0.8600162962477952
4278,2019,6,28,6,6,2,16.1,992.9,0.0,2,-0.5370942789794501,0.06992666179268518,0.0737423029699482,0.12427901150318435,-0.9931178966434079
4279,2019,6,28,7,5,2,17.0,993.0,0.0,2,-0.8061124476829317,0.22676716513002704,0.09134995864499243,0.12097476945391186,-0.7952360439385703
4280,2019,6,28,8,7,4,18.4,993.1,0.0,2,0.02718639741826891,0.5516849087548996,-0.19657375005668096,0.7242973871174354,-1.0678166170606227
4281,2019,6,28,9,7,4,18.6,993.0,0.0,2,0.027680464365813656,0.5747207166357617,-0.19691753602602952,0.7140872744985043,-1.07419398939145
4282,2019,6,28,10,5,5,20.1,992.8,0.0,2,-0.2771987146990358,1.0422231669811417,-0.29262117192734177,0.9728327050874507,-0.4883396015876332
4283,2019,6,28,11,5,4,21.5,992.6,0.0,2,-0.5046311868131043,1.0168774081014846,-0.1638540713501713,0.6469898635966873,-0.7112420291644143
4284,2019,6,28,12,6,6,21.4,992.7,0.0,2,0.1319109546445249,1.2684532380972482,-0.43683131265778147,1.2568635982599135,-0.6505534130518933
4285,2019,6,28,13,5,5,21.7,992.3,0.0,2,-0.29129008721801847,1.2158371813502102,-0.29380531662524545,0.917151648530981,-0.5529413960557507
4286,2019,6,28,14,3,7,22.9,992.1,0.0,2,-0.38707065207320634,1.822931143795854,-0.5183397090354461,1.4759174530007197,0.2048932530468773
4287,2019,6,28,15,2,5,22.6,992.1,0.0,2,-1.0185862913928136,1.5288411809309732,-0.24519694347476678,0.8777973287770325,0.1614869868698423
4288,2019,6,28,16,2,5,22.5,992.1,0.0,2,-1.0158260068500304,1.5191020184368458,-0.2452860743329065,0.8785690776873366,0.16693947567217174
4289,2019,6,28,17,5,4,22.0,992.0,0.0,2,-0.4823447933283595,1.0869181179277587,-0.16654070317323974,0.5911314302552398,-0.7113388415330776
4290,2019,6,28,18,6,3,20.8,992.1,0.0,2,-0.4178928036440692,0.7249361617401702,-0.054808292116977415,0.3163790214822001,-1.0575412332704182
4291,2019,6,28,19,5,3,19.9,992.4,0.0,2,-0.6492551226436674,0.6993567743980091,-0.03776089651719275,0.34429948941503674,-0.7705697926713099
4292,2019,6,28,20,5,2,17.5,992.6,0.0,2,-0.7958553262644094,0.2896929091710875,0.08970742219317984,0.08244956570910998,-0.8043880668548965
4293,2019,6,28,21,6,2,16.9,992.6,0.0,2,-0.5411326472223891,0.15851241042352068,0.07288920677818264,0.09210517582579314,-1.0231549912405535
4294,2019,6,28,22,5,2,16.2,992.9,0.0,2,-0.7780155353075539,0.15241134806961473,0.09011486409424678,0.11848214593802162,-0.7470885282461041
4295,2019,6,28,23,6,2,16.6,992.9,0.0,2,-0.5508957016933665,0.11862247426332219,0.07418795726064675,0.1204202669516639,-1.0203803406550547
4296,2019,6,29,0,1,3,17.0,993.3,0.0,2,-1.5759824823422224,0.6758858111660699,0.029486458832041245,0.4245792743793058,0.35273136393030136
4297,2019,6,29,1,1,2,15.1,993.7,0.0,2,-1.748413380743104,0.30780279262457144,0.15844452720436825,0.17620383571850434,0.2825954351874054
4298,2019,6,29,2,1,1,14.9,993.8,0.0,2,-1.9497252082719598,0.11595798516106366,0.28735167710818593,-0.11129117881244499,0.13335001262640978
4299,2019,6,29,3,3,1,13.0,994.2,0.0,2,-1.4450164025208818,-0.22880708136338898,0.25517952101372543,-0.051911257013658854,-0.2841268356239245
4300,2019,6,29,4,5,1,15.9,994.5,0.0,2,-1.0667866187902835,-0.10253486527711546,0.22676359842434266,-0.03824189770780139,-0.9587955411122311
4301,2019,6,29,5,3,2,16.6,994.6,0.0,2,-1.3676274296122006,0.27638183643742453,0.13191305871479647,0.2526773685585459,-0.34290405871127355
4302,2019,6,29,6,4,2,18.0,994.6,0.0,2,-1.168110441425846,0.33998458757240557,0.11687746046259358,0.24689800046914753,-0.6707207591435174
4303,2019,6,29,7,4,3,19.5,994.3,0.0,2,-0.990653040886943,0.665553473244788,-0.011915083656664337,0.507027049569488,-0.5833024804651354
4304,2019,6,29,8,4,3,20.7,994.0,0.0,2,-1.0057325473010155,0.7930958718521331,-0.012411656415871011,0.4717662182508804,-0.6351495302715986
4305,2019,6,29,9,4,3,22.2,993.7,0.0,2,-1.0290929073434376,0.9498557579418606,-0.01264083660065853,0.4341901402013609,-0.7033540464850497
4306,2019,6,29,10,4,3,23.6,993.4,0.0,2,-1.0496929828430694,1.096876481537465,-0.012959147643586386,0.397385811062135,-0.7661060738961661
4307,2019,6,29,11,5,3,24.4,993.1,0.0,2,-0.8155703793006879,1.1127167063854981,-0.030095674101510744,0.3702370920396025,-1.0476250256929447
4308,2019,6,29,12,5,5,25.3,992.6,0.0,2,-0.40870423885755086,1.555774582460976,-0.28903046267533206,0.9153685321550024,-0.7628138087611012
4309,2019,6,29,13,3,3,25.6,992.0,0.0,2,-1.2588547410205173,1.4142100156992996,-0.0022017678134225805,0.25559310902470495,-0.5602875189094959
4310,2019,6,29,14,3,5,26.7,991.5,0.0,2,-0.8575091696629468,1.8767462167630315,-0.2609582946709645,0.7991810513194967,-0.2863812795823105
4311,2019,6,29,15,2,4,27.1,990.9,0.0,2,-1.2714412240020576,1.8409842882953305,-0.11888726315154394,0.4413641230836243,-0.18516654084083967
4312,2019,6,29,16,1,4,27.1,990.4,0.0,2,-1.4795290156218281,1.931517226541163,-0.10521407131352417,0.3930059324371615,0.08895334272794529
4313,2019,6,29,17,1,4,26.6,990.5,0.0,2,-1.471742228941023,1.879263931177919,-0.1051376779185948,0.4055312917870047,0.11168818146576066
4314,2019,6,29,18,1,3,25.0,990.3,0.0,2,-1.6163661647715861,1.5617432974744445,0.020955496914383743,0.10284091760535415,0.05236041795886498
4315,2019,6,29,19,1,1,22.3,990.7,0.0,2,-1.967532547411519,0.9469379793972765,0.27776388235606286,-0.437065656922885,-0.12977839525722437
4316,2019,6,29,20,0,1,20.0,991.2,0.0,2,-2.1722801548783743,0.777895351352118,0.29460754131314737,-0.38100747464914564,0.22447267802683207
4317,2019,6,29,21,0,1,18.0,991.3,0.0,2,-2.123089100055813,0.5795546185769669,0.2933469718359805,-0.3569058816447509,0.3289948487995926
4318,2019,6,29,22,0,2,16.5,991.1,0.0,2,-1.868837799266529,0.6093911465329157,0.16240254965815973,-0.06495775043695495,0.5754601862740184
4319,2019,6,29,23,0,0,16.1,991.3,0.0,2,-2.2714614543242484,0.22570153160589596,0.42021684946579585,-0.6399477794988438,0.27696934115202204
4320,2019,6,30,0,0,1,15.5,991.3,0.0,2,-2.054081986486231,0.33607555622378177,0.29111870038248766,-0.3376121588871488,0.4653070688578263
4321,2019,6,30,1,0,0,14.5,991.0,0.0,2,-2.209252993540389,0.08054738037767385,0.41722461267867716,-0.653599641328937,0.3777919778107806
4322,2019,6,30,2,0,1,14.1,990.7,0.0,2,-1.97935018668861,0.22107217866163117,0.2867385822547653,-0.3788073629328086,0.5688075437334152
4323,2019,6,30,3,0,0,14.0,990.7,0.0,2,-2.1774076627271453,0.0425240165848534,0.4152128153310954,-0.6757407411723751,0.41863723764391647
4324,2019,6,30,4,0,1,15.3,990.8,0.0,2,-2.0184882372351143,0.33438464569855725,0.28833020023806916,-0.3794017350581447,0.4988500728316368
4325,2019,6,30,5,0,2,17.8,990.9,0.0,2,-1.8926922262564891,0.7431152247417858,0.16251715544272013,-0.0923237158675537,0.5136330423913997
4326,2019,6,30,6,0,2,21.0,991.0,0.0,2,-1.9870359676586657,1.051210941661256,0.16589139058881883,-0.10835306619896166,0.33462579544302934
4327,2019,6,30,7,0,4,24.8,991.1,0.0,2,-1.6963058951549057,1.755359632710791,-0.08732631698518377,0.46639734430754665,0.4341492054643387
4328,2019,6,30,8,0,7,26.6,990.9,0.0,2,-1.1315084631148273,2.444206522138249,-0.4724561487133342,1.3282880157750383,0.8119280022455572
4329,2019,6,30,9,0,5,28.1,990.9,0.0,2,-1.574548252419213,2.25267596038486,-0.21399245797229896,0.7213015278207366,0.4188950804269613
4330,2019,6,30,10,0,6,29.4,990.4,0.0,2,-1.379541010728527,2.565881486854196,-0.3440073591790916,0.9656408451450498,0.52627354725766
4331,2019,6,30,11,0,5,30.9,989.8,0.0,2,-1.5856752232529339,2.5645048220390945,-0.21723931848629313,0.6043597955506913,0.3160290519738749
4332,2019,6,30,12,0,6,32.2,989.2,0.0,2,-1.3846533455291437,2.8812678314010336,-0.3477762673787131,0.8400324980766912,0.4279351240783998
4333,2019,6,30,13,0,5,32.9,988.5,0.0,2,-1.5626906456781724,2.805535349525519,-0.22224332123666027,0.4762588249664428,0.2658381444870811
4334,2019,6,30,14,0,2,33.7,987.7,0.0,2,-2.1391091154995165,2.4054815138714347,0.1599834359468446,-0.492363466152164,-0.20842930841639726
4335,2019,6,30,15,0,2,33.8,987.3,0.0,2,-2.1178108559098545,2.4294506079359888,0.15798437606247256,-0.5278016742557593,-0.19577137612340062
4336,2019,6,30,16,0,3,33.8,986.7,0.0,2,-1.880905279129882,2.6196045048742724,0.026288726014236364,-0.2820962358958059,-0.012982949588594445
4337,2019,6,30,17,0,4,33.0,986.3,0.0,2,-1.633946698073852,2.724730136074332,-0.10507587552786289,-0.012883576656794031,0.20437017681719347
4338,2019,6,30,18,0,4,29.4,986.1,0.0,2,-1.5225471824674373,2.3812352520709545,-0.10932868179214782,-0.0024338454824825596,0.4097149842487077
4339,2019,6,30,19,1,4,26.7,986.3,0.0,2,-1.221887800093184,2.0384173751615027,-0.1269745498568236,0.04076172134722209,0.2963951141643091
4340,2019,6,30,20,1,3,25.4,986.6,0.0,2,-1.4048657697176539,1.7323268144773758,0.001996255978713752,-0.22091082557372682,0.19807185788126827
4341,2019,6,30,21,0,3,24.0,986.6,0.0,2,-1.6043827579040084,1.6687240633423943,0.01703185423091663,-0.21513145748432824,0.5258885583135122
4342,2019,6,30,22,0,1,22.9,986.4,0.0,2,-1.963625877029806,1.2310902425269057,0.27213404728906354,-0.8193857033673696,0.2836755559031421
4343,2019,6,30,23,0,1,19.8,986.3,0.0,2,-1.872042420170413,0.932733688101563,0.2688489430011045,-0.8041281019462657,0.4572303140491831
4344,2019,7,1,0,0,0,18.9,986.4,0.0,2,-2.0540322558997928,0.672714743179159,0.39713217689794483,-1.0862208741050767,0.3461523131044877
4345,2019,7,1,1,0,0,17.8,986.4,0.0,2,-2.023669125929177,0.5655839557437577,0.39615173745840804,-1.0777316360917317,0.4061296899301104
4346,2019,7,1,2,0,1,17.1,986.1,0.0,2,-1.785485465449048,0.6768912665453329,0.265398314460077,-0.8006241109646912,0.613502722259733
4347,2019,7,1,3,1,0,17.0,986.0,0.0,2,-1.739367333669151,0.42915506357835964,0.37706706958462033,-1.1011989873477217,0.21637816424443249
4348,2019,7,1,4,1,0,18.7,985.9,0.0,2,-1.7802775348633557,0.5982783088711322,0.3780602464873676,-1.1229853336212139,0.12821345987866514
4349,2019,7,1,5,1,1,22.6,985.7,0.0,2,-1.6750815993843702,1.1540296115099615,0.25192889064909113,-0.8727116435698385,0.08024440202730619
4350,2019,7,1,6,1,3,25.9,985.7,0.0,2,-1.364535468133582,1.8130399729814657,-0.002256518901237915,-0.30276910331013274,0.211557861334094
4351,2019,7,1,7,1,2,28.1,985.6,0.0,2,-1.6200648526230212,1.862050031162226,0.1277456762266776,-0.6261193212850159,-0.05949208193514826
4352,2019,7,1,8,2,6,30.7,985.7,0.0,2,-0.6564148726579042,2.71420124766473,-0.39995175978009995,0.5583274470997409,0.16522492629813648
4353,2019,7,1,9,3,7,32.4,985.6,0.0,2,-0.2583463414854697,2.9793879687573503,-0.5438053770779815,0.8392713446309779,-0.018798840375435784
4354,2019,7,1,10,3,7,33.2,985.1,0.0,2,-0.2503554376621862,3.0750886831734006,-0.5457025686410029,0.7897642793569412,-0.0397807244249189
4355,2019,7,1,11,3,7,33.8,984.9,0.0,2,-0.2548878728526632,3.140638623923378,-0.5462118788634205,0.767800556298471,-0.06344044669123203
4356,2019,7,1,12,5,8,35.0,984.5,0.0,2,0.413186960918335,3.2950564574403765,-0.7083607237750426,1.0316284706411283,-0.4581008107313025
4357,2019,7,1,13,5,9,35.4,983.8,0.0,2,0.645066035560293,3.5277244872477804,-0.8402218980763485,1.2655802985615323,-0.29259473413197673
4358,2019,7,1,14,5,7,35.3,983.8,0.0,2,0.24619079894043963,3.1803673255883513,-0.5831843010655485,0.6709417931720959,-0.5983878351133034
4359,2019,7,1,15,6,6,33.2,983.3,0.0,2,0.37157316570844057,2.752077804309255,-0.47538635384631056,0.35113543580186574,-0.868352195986697
4360,2019,7,1,16,7,6,31.4,984.0,0.0,2,0.6173168070320879,2.479124975383914,-0.48961980575958935,0.4307183364304478,-1.0533824916612164
4361,2019,7,1,17,7,9,29.5,984.2,0.0,2,1.2601862230227026,2.7933929209582318,-0.8759592884963973,1.355830176772482,-0.491972030289138
4362,2019,7,1,18,7,5,26.2,984.3,0.0,2,0.5419899345761731,1.7932070774288238,-0.3641251033915014,0.19914399701134838,-0.9390586846534081
4363,2019,7,1,19,7,6,26.0,985.0,0.0,2,0.7062258120112854,1.9176353717749752,-0.48921239524285576,0.5590589255700766,-0.804224149073736
4364,2019,7,1,20,7,2,24.9,984.3,0.0,2,-0.02457964811159908,1.1601709662572166,0.02040628725609168,-0.6839386486043095,-1.3350447148986107
4365,2019,7,1,21,7,15,23.5,986.1,0.0,2,2.5164317744485216,3.1543049938469756,-1.6427684175646708,3.3530315554580437,0.6828895669988146
4366,2019,7,1,22,7,10,22.6,986.6,0.0,2,1.5071123522614291,2.204820119023547,-0.9981435371874399,1.9147847338930322,-0.06879003460851325
4367,2019,7,1,23,7,7,21.9,986.7,0.0,2,0.9179664262838463,1.6266614999240971,-0.6125553137053807,1.035738209613873,-0.502018602941523
4368,2019,7,2,0,7,4,20.6,986.0,0.0,2,0.3934992958278465,1.0185277690007342,-0.2316782568571824,0.09198926040996487,-0.8663113962699113
4369,2019,7,2,1,7,1,19.7,985.8,0.0,2,-0.17208215296483606,0.4315632735908499,0.15216556185171373,-0.8115136104435551,-1.275052171176768
4370,2019,7,2,2,6,1,19.1,985.7,0.0,2,-0.3876667814603524,0.4494313053014908,0.16739215928340698,-0.8205748484349021,-0.9863277758893325
4371,2019,7,2,3,6,2,18.7,986.0,0.0,2,-0.19385179080722803,0.5686112062298144,0.04003841497326154,-0.49378288124885683,-0.822477841609676
4372,2019,7,2,4,7,3,18.9,986.8,0.0,2,0.1914892842089671,0.6556931438770706,-0.10045373602606543,-0.12326321687817332,-0.9654627237127811
4373,2019,7,2,5,7,4,19.9,987.1,0.0,2,0.3466602912631184,0.9112213197231743,-0.2265596483222543,0.19272426556362457,-0.8779476326657405
4374,2019,7,2,6,6,3,22.0,987.3,0.2,2,-0.11126097767954193,1.0419641482449569,0.17343833684280907,-0.06382145004085561,-0.8812335766233013
4375,2019,7,2,7,7,3,23.0,987.5,0.0,2,0.036215165723079534,1.0300964258880507,-0.09314503704294229,-0.09423861861239122,-1.220708001525099
4376,2019,7,2,8,7,5,23.3,987.9,0.0,2,0.4055112891249276,1.38270198096531,-0.3479161815949516,0.5335228481497187,-0.9439302992437513
4377,2019,7,2,9,7,5,23.8,988.2,0.0,2,0.373665958311677,1.4207253447581263,-0.3459043842473692,0.5556639479931667,-0.9847755590768925
4378,2019,7,2,10,6,5,24.8,988.3,0.0,2,0.1018875050654193,1.5873050105896003,-0.3282075977141859,0.55158795703358,-0.792346195174379
4379,2019,7,2,11,6,4,24.8,988.3,0.0,2,-0.09893025551589901,1.4184960110069493,-0.1996442337797161,0.2538828298837097,-0.9479689900662067
